,kiwerUsername,clientId,restaurantId,restaurant.location.lat,restaurant.location.lng,location.lat,location.lng,rating,created,courierArrived,pickedUp,botLoaded,waitingForClient,closed
808,valeria,5b873ef5a053d7000478dfd2,57f337b847030d0003357669,37.868349,-122.258907,37.8763831,-122.25929889999998,1.0,1550775752612,1550776081012,1550777037218,1550779120402,1550779571349,1550779917692
809,dianaleano,5b6b7a3fb1f3cf00044340fa,57f337b847030d0003357669,37.868349,-122.258907,37.872574,-122.26074799999998,3.0,1550775750037,1550776062146,1550777012700,1550777265900,1550778747363,1550780995901
810,dianaleano,5aefafe87fe32000040ab6a2,57f337b847030d0003357669,37.868349,-122.258907,37.8683178,-122.2534675,,1550775465644,1550775697086,1550776211967,1550776420550,1550777452827,1550778974168
812,dianaleano,5c5d1242f28da80003089499,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.86650249999999,-122.25091015625,5.0,1550772415613,1550773762755,1550773816095,1550773844644,1550774286130,1550774344114
813,estefania,59eba29d33cb950004656410,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8720023,-122.2712579,,1550772410358,1550773546560,1550773684743,1550773992566,1550775247256,1550775461741
814,estefania,59eba29d33cb950004656410,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8720023,-122.2712579,,1550772375355,1550773542179,1550773668637,1550773982487,1550775059115,1550775469519
815,carlos,59c8ca073c2fc7000468ff86,5c6355bac999140003bcf93b,37.865306,-122.258167,37.86606750000001,-122.25157421875,5.0,1550725751162,1550725960800,1550726522641,1550726802753,1550726846207,1550726944321
816,carlos,5c53a56cf5d4c2000480ff53,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8673579,-122.26611709999999,4.0,1550725577899,1550727851332,1550727872127,1550727890285,1550728126256,1550728238055
817,carlos,5bbf9c2a52542100046b0c5d,57f337b847030d0003357669,37.868349,-122.258907,37.8658305,-122.25428219999998,,1550723481243,1550723929972,1550724091376,1550724843940,1550725496639,1550725714877
818,carlos,5bd90aae6cca81000427cdef,58a6615b4432ee00048187d3,37.872342,-122.268696,37.86924080000001,-122.25867729999999,,1550723319434,1550723655030,1550724099266,1550724704259,1550724729524,1550725109074
819,carlos,5c435cdae46d5500047bdf12,58a6615b4432ee00048187d3,37.872342,-122.268696,37.866485999999995,-122.249452,5.0,1550722737854,1550723732582,1550724096075,1550725263418,1550725467472,1550725675117
820,juanbenitez,5bde7ef208aa0a0004bc8923,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.86522069999999,-122.2540671,,1550720628842,1550721237768,1550721705198,1550721941703,1550722615783,1550722861655
821,valeria,5b75eae5b2718000048c9d2f,5af64b729a5f6700041b7ffc,37.86601,-122.267114,37.867990999999996,-122.26952360000001,5.0,1550720273761,1550720347549,1550721237265,1550721392513,1550721659789,1550723393881
822,juanbenitez,5bc8e6086b53a30004e6b706,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8680788,-122.2504584,5.0,1550719593543,1550719846024,1550719901015,1550720496860,1550720863961,1550721856172
823,juanbenitez,5c6e0288d1e804000336d5f3,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8643565,-122.2577327,5.0,1550718681622,1550719867197,1550719893112,1550720310774,1550720754971,1550721145393
824,valeria,5b60b36f5d1e490004668562,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8619566,-122.2676657,,1550717823781,1550718444661,1550718736332,1550718849292,1550719199485,1550720185673
825,juanbenitez,59ef978d6d5dcf0004ee41ee,5af7a9eb02defd00047c28c0,37.8703566,-122.266429,37.8753416,-122.2599728,,1550717545037,1550718127233,1550718444657,1550718981241,1550719181743,1550719656601
826,valeria,5c476b9c7d76160004a475f5,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8756005,-122.2566999,5.0,1550717050644,1550717504913,1550717544533,1550718357249,1550718721534,1550719026530
827,juanbenitez,5bb28e85cf86d30004521623,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8651247,-122.2506597,5.0,1550716537608,1550717598280,1550717686020,1550717822756,1550718708116,1550719302064
828,cristianmaldonado,5b82da121faab9000419f426,5b4e69c11d0d690004198c0c,37.8680539,-122.25850259999999,37.8734357,-122.2647492,,1550715268539,1550717013045,1550717448025,1550717717012,1550718566780,1550718873017
830,valeria,5c6e077bd1e804000336d602,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8657214,-122.2672685,,1550715111163,1550717345494,1550717647475,1550717897681,1550718674646,1550718678548
832,cristianmaldonado,5bafb01cdd611900045b3325,59ae4dd7681ad00004fb2db4,37.865645,-122.258901,37.865331,-122.25526020000001,5.0,1550714651874,1550715977501,1550716298156,1550716425843,1550717366410,1550717697901
833,cristianmaldonado,5bca7c065b48400004f40fd1,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8657843,-122.25486110000001,,1550714454784,1550715198827,1550715423433,1550716839934,1550717214459,1550717429446
834,cristianmaldonado,5c5dcb52f28da8000308951f,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.867124499999996,-122.26034670000001,,1550714152649,1550715951561,1550715957113,1550716631514,1550717302961,1550718151065
837,cristianmaldonado,5c6c57a23a44550003054ade,5c649081c999140003bcfceb,37.8694285,-122.2668364,37.8777354,-122.2618914,,1550711486170,1550711890640,1550712044082,1550712401886,1550713125282,1550713414225
838,dianaleano,5a95b0dbeee4690004a35362,576c4616a7a7598173045b24,37.872038,-122.267046,37.872637499999996,-122.26050390625001,5.0,1550710118471,1550710510131,1550711329583,1550711498566,1550712199886,1550712452924
839,estefania,5c6df2a6d1e804000336d5d4,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.872574,-122.26074799999998,,1550709861860,1550710441362,1550710628500,1550710989483,1550711814611,1550712077365
840,estefania,5ae51bc480ec2400042ec865,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8681309,-122.2691092,5.0,1550709722195,1550710398178,1550710813189,1550711235945,1550711762057,1550712511531
841,estefania,5b9ea2b18d33c60004d6e8fc,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8664235,-122.2506613,5.0,1550708277861,1550708619990,1550709067245,1550709800853,1550710409747,1550710667507
842,estefania,5c0d975ca3b922000412aea1,59b748bf56778d00043665fe,37.867973,-122.258093,37.8713475,-122.26827734374999,,1550707432978,1550707851313,1550708024983,1550708410581,1550709024910,1550710724867
843,estefania,5b7f3eec4753ff00044326f2,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8639242,-122.2539598,5.0,1550705869042,1550706602071,1550706781266,1550707279863,1550707868828,1550708329233
844,camiestrada,5baadd13b258330004160e88,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8739144,-122.2581124,,1550705869041,1550706353728,1550706969555,1550707373470,1550707865955,1550708117199
845,camiestrada,5c442d6e718e720004df521a,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8724419,-122.2601935,5.0,1550705553079,1550706342329,1550706960152,1550707345819,1550707409953,1550707835679
846,camiestrada,5b7478068df8f30004f4fc23,58865f1713c93900043a62c2,37.872271,-122.268938,37.8740002,-122.25605250000001,,1550705434970,1550706948887,1550706955598,1550707274932,1550708143675,1550708288346
847,estefania,58051768e01475000340d7dd,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.863700099999996,-122.27033220000001,,1550705305119,1550705596124,1550705689907,1550706118137,1550706149744,1550706283436
848,camiestrada,5c4a4c72952c9000041d9ce2,58e847d0e70d7d0004bc41c5,37.8676254,-122.2581362,37.871137,-122.269257,4.0,1550704265456,1550704746199,1550705899225,1550706231892,1550706858512,1550707032838
849,camiestrada,5bde41a808aa0a0004bc87e0,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8697837,-122.25984090000001,,1550702875694,1550703735787,1550703738575,1550703932708,1550704213931,1550704402042
850,camiestrada,59eba29d33cb950004656410,59b748bf56778d00043665fe,37.867973,-122.258093,37.8720023,-122.2712579,,1550702427638,1550703741243,1550703742987,1550704122202,1550705158762,1550705341199
851,camilarincones,5b7b7a79de751400042f8ab9,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8759885,-122.2567792,,1550702071451,1550702368693,1550702376695,1550703117082,1550703785422,1550704507734
852,camiestrada,588a73ddd1af230004858980,58865f1713c93900043a62c2,37.872271,-122.268938,37.863770099999996,-122.2707943,5.0,1550701465645,1550702600815,1550702937471,1550703235454,1550703297521,1550703689433
853,camilarincones,57cf029a2d821d00033af729,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.86924080000001,-122.25867729999999,5.0,1550701296710,1550702537720,1550702553097,1550703372614,1550703671844,1550704012444
854,camilarincones,5a29fc91abd35300049b6ecf,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8744045,-122.25904320000001,5.0,1550701016706,1550701788540,1550702329805,1550703212994,1550703421711,1550703657885
855,camilarincones,57cf029a2d821d00033af729,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.872574,-122.26074799999998,,1550701010164,1550701421091,1550701424972,1550701465689,1550702835621,1550703351473
856,camiestrada,5a2862f1de4a96000419e0e9,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8727298,-122.260169,,1550700925125,1550701756280,1550701945358,1550702422693,1550702784633,1550703048896
857,camiestrada,59f3f631335c2c0004fe8305,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.865928,-122.2519326,5.0,1550700335163,1550700934045,1550700940747,1550701645624,1550702389897,1550702692150
858,camiestrada,5c5bb5073e6e5400048941d9,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.86436250000001,-122.26490234375,,1550699932831,1550701410022,1550701465915,1550701866960,1550702315029,1550702429117
859,estefania,5c0edcc988068b0004109570,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.86748250000001,-122.26066796874998,5.0,1550699143492,1550699445799,1550699983830,1550700035677,1550701322967,1550701526291
860,dianaleano,59fe5e221656940004766157,5ba40c85636b4b0004648f28,37.8672895,-122.2590007,37.868228599999995,-122.2533641,5.0,1550699091505,1550700154187,1550700187905,1550700381992,1550700728608,1550701079644
861,estefania,5b7b537ede751400042f8a17,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8736291,-122.259941,,1550699046708,1550700393865,1550700585130,1550700803690,1550702094913,1550702392460
862,valeria,5a32f43512e94b00045da95f,57f337b847030d0003357669,37.868349,-122.258907,37.8775999,-122.2631104,,1550698925048,1550699252185,1550699632904,1550700511766,1550700562989,1550700711310
863,estefania,5c5a0cde37ea25000450521a,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8700202,-122.2681177,,1550698776228,1550699377626,1550699789301,1550699817018,1550700052933,1550700734152
864,valeria,5ba15aa0e3cb5b00045de4d4,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8756423,-122.2567355,2.0,1550697987144,1550698219764,1550698904276,1550699510877,1550701153674,1550701180649
865,valeria,5c6b6fea666b0300033e2d75,57e0152ff39f2211007a7ce1,37.8684534,-122.2604515,37.8767761,-122.2637852,,1550697580205,1550697646909,1550697655437,1550697667983,1550701417094,1550702033798
867,valeria,5be2632a9390c000047b33e0,59b748bf56778d00043665fe,37.867973,-122.258093,37.8756389,-122.2566962,,1550695906392,1550696521348,1550696569354,1550697276025,1550698542477,1550698687763
868,estefania,5b78b17a176ef70004b825bb,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.86410779999999,-122.266966,,1550695769577,1550697171069,1550697288534,1550697535395,1550698336604,1550698606466
869,valeria,599ceb9fdfbe7900042c81b8,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.862198,-122.26219999999999,5.0,1550695385268,1550695582482,1550695903366,1550696269591,1550696757742,1550696830966
870,estefania,59ef978d6d5dcf0004ee41ee,5af64b729a5f6700041b7ffc,37.86601,-122.267114,37.8738789,-122.2565638,4.0,1550695258521,1550696313583,1550696413183,1550696895401,1550697347631,1550698039976
871,valeria,5bf5cfbbcb41f50004bcad38,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8723575,-122.25726953125003,3.0,1550694582186,1550694908677,1550695829599,1550697068379,1550697743108,1550697888300
873,valeria,5bb920881128a10004b5cd77,58ac0a13e6acc80004bd5857,37.870441,-122.2665,37.86568,-122.2547288,,1550693870036,1550695223582,1550695332099,1550696400627,1550697208832,1550697652148
875,dianaleano,5b9098b766b9e90004b16111,57f337b847030d0003357669,37.868349,-122.258907,37.86622049999999,-122.25484159999999,5.0,1550693533180,1550694006647,1550694253798,1550694519453,1550695340844,1550695624767
876,valeria,5c4fd780efff890004519ef5,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8645997,-122.2540144,,1550693341704,1550694781258,1550695456982,1550696548638,1550697041638,1550697301794
878,dianaleano,5c59e7f428b3090004009894,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.86433720000001,-122.2616623,,1550692642151,1550693346241,1550693376634,1550693866188,1550694513432,1550695146918
879,valeria,5ba5453f9d9da2000427db90,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8722894,-122.2558399,5.0,1550691848333,1550692302552,1550693802501,1550694462290,1550695203852,1550695389662
880,estefania,5b3c10df8dc8460004b5fea5,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.87353249999998,-122.26822265624997,,1550691467057,1550692294815,1550693739282,1550694029795,1550694434119,1550694491011
881,valeria,5bb662bf3041fa0004ccb01a,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8722918,-122.2560994,,1550691340480,1550692284391,1550693735017,1550694212804,1550694715099,1550695248074
883,valeria,5c648218c999140003bcfc5c,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8707352,-122.25489350000001,,1550690840650,1550691839727,1550692091544,1550694365440,1550695284559,1550696093749
884,estefania,59eba29d33cb950004656410,5c649081c999140003bcfceb,37.8694285,-122.2668364,37.8720023,-122.2712579,5.0,1550690790857,1550692821510,1550693122801,1550693352533,1550694598524,1550695047701
885,valeria,59eba29d33cb950004656410,59b748bf56778d00043665fe,37.867973,-122.258093,37.8720023,-122.2712579,,1550690511648,1550691062294,1550691336380,1550692926659,1550694574655,1550695054640
886,valeria,5ad94a10995e1b000454ca22,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8644254,-122.26486459999998,1.0,1550690462115,1550690816753,1550691145642,1550691782875,1550692661080,1550693156613
887,dianaleano,5bafe8f02aed6600040ec36f,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8694525,-122.2542189,,1550690234385,1550691194242,1550691367646,1550691789735,1550691972411,1550692456465
888,valeria,5bc3aaeb5966130004589e88,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8740615,-122.2583052,5.0,1550690045438,1550690143293,1550691106404,1550692254503,1550693084375,1550693432539
889,valeria,5b6c9daab1f3cf00044341a4,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8725358,-122.2557257,,1550689885048,1550689930243,1550691514772,1550692150345,1550692856745,1550693019102
890,estefania,5c534ac579d5ec0004d0b014,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.87043250000001,-122.26933220000001,,1550689639595,1550689893607,1550691164552,1550691253218,1550691549423,1550691806705
891,valeria,5770e1c8d9ecde0003e4b7c6,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8650127,-122.2551605,5.0,1550688125722,1550689067277,1550689147041,1550689794704,1550690693297,1550691051817
893,valeria,5c59b33c28b3090004009544,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8632406,-122.2538521,,1550687760612,1550689062487,1550689141518,1550689651606,1550690154062,1550690304054
894,carlos,5b9ea2b18d33c60004d6e8fc,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.866423,-122.2506723,5.0,1550638997134,1550640677318,1550640903729,1550641277943,1550641306836,1550641657867
895,carlos,5c6cae8a1bcab0000300d07a,59b748bf56778d00043665fe,37.867973,-122.258093,37.872574,-122.26074799999998,,1550637557701,1550638396685,1550638462487,1550639335143,1550639748991,1550640055015
896,carlos,5c0e09b8a3b922000412b133,59b748bf56778d00043665fe,37.867973,-122.258093,37.8694284,-122.2601422,5.0,1550637116431,1550638407103,1550638451093,1550639207432,1550639567448,1550639752256
897,carlos,5aa2ed13f37c2e00046f4270,59b748bf56778d00043665fe,37.867973,-122.258093,37.8659434,-122.2525582,5.0,1550636901553,1550638383215,1550638431088,1550638819646,1550639467224,1550639782231
900,valeria,5b020c1000a80700049fd8b9,576c4616a7a7598173045b24,37.872038,-122.267046,37.865913,-122.2685346,,1550633750596,1550634603734,1550634642691,1550634879898,1550636553188,1550636688657
901,valeria,5bad62d59e839000042634fc,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8657843,-122.25486110000001,4.0,1550632457372,1550633149453,1550633212323,1550633621199,1550634340639,1550634881870
902,juanbenitez,5b7f3eec4753ff00044326f2,57f337b847030d0003357669,37.868349,-122.258907,37.8640787,-122.25408929999998,3.0,1550631930658,1550632848560,1550633084054,1550633560587,1550634207016,1550634408087
903,,5b877115a053d7000478e01f,576c4616a7a7598173045b28,37.869751,-122.26619,37.8642305,-122.26357200000001,1.0,1550630832493,1550631413140,1550631643172,1550632132299,1550633329033,1550637958662
904,valeria,5b625577a16d1d000481c58c,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8698373,-122.2564126,5.0,1550630648602,1550631003602,1550631018422,1550632442210,1550632680053,1550633524150
905,juanbenitez,5aada2ce0f4186000463db33,59b748bf56778d00043665fe,37.867973,-122.258093,37.86731,-122.2572584,,1550629830173,1550630726341,1550630756446,1550630911415,1550631105287,1550631466054
906,valeria,5a702e8a4914f800040e6564,576c4616a7a7598173045b28,37.869751,-122.26619,37.8667763,-122.2526022,,1550628051604,1550628918256,1550629225340,1550629813374,1550630420885,1550630540492
907,juanbenitez,5b771b4d1ecf6c0004908047,59b19f296d3d840004daf64a,37.868025,-122.259148,37.86622049999999,-122.25484159999999,5.0,1550627725917,1550628942905,1550629021084,1550629070724,1550629772359,1550630075503
908,cristianmaldonado,5c09e05c89cc830004f6a14a,576c4616a7a7598173045b24,37.872038,-122.267046,37.87346720000001,-122.2679316,4.0,1550627447316,1550627570655,1550627917254,1550628027175,1550628625455,1550629295003
909,valeria,5b9ecee4aecc810004951a92,576c4616a7a7598173045b28,37.869751,-122.26619,37.8719152,-122.2624184,5.0,1550627439996,1550628441194,1550628449984,1550629540970,1550630161263,1550630432994
910,dianaleano,5c6cae8a1bcab0000300d07a,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.872574,-122.26074799999998,5.0,1550627175401,1550627453286,1550627565705,1550627821688,1550628666697,1550628959514
911,cristianmaldonado,5ac5a4cac7947a00046b1ff7,576c4616a7a7598173045b28,37.869751,-122.26619,37.8754221,-122.2637695,5.0,1550627173373,1550628194142,1550628377999,1550628698750,1550629510321,1550630979392
912,valeria,5abc46e8dc82830004a46342,576c4616a7a7598173045b24,37.872038,-122.267046,37.8725358,-122.2557257,5.0,1550626455094,1550627620295,1550627924064,1550628201318,1550629025302,1550629605960
913,valeria,5ba4581a636b4b000464b2a5,576c4616a7a7598173045b28,37.869751,-122.26619,37.866898400000004,-122.2510051,5.0,1550626257773,1550627054565,1550627302256,1550628130559,1550630119650,1550630900985
914,valeria,5c6ca5db1bcab0000300d06d,59b748bf56778d00043665fe,37.867973,-122.258093,37.8706887,-122.265695,5.0,1550625094835,1550625352328,1550625531193,1550625893784,1550626137074,1550627072633
915,valeria,59eba29d33cb950004656410,5af4e45dfddc930004f04529,37.8678892,-122.256836,37.8706498,-122.2657178,5.0,1550624054911,1550624553105,1550624637762,1550625859814,1550626095394,1550626365206
916,valeria,5b9c6f37ef405a000496cc7f,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.86622049999999,-122.25484159999999,5.0,1550623674210,1550624001733,1550624290767,1550625022014,1550625700097,1550626128375
917,valeria,5b7701bc1ecf6c0004908029,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8677495,-122.26090529999999,,1550623174050,1550623408497,1550623564101,1550624135972,1550624448579,1550624813537
919,dianaleano,5c0b793230e8790004593979,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.86906249999999,-122.25928515624999,,1550623024583,1550623342669,1550623386765,1550623620293,1550624032807,1550625748137
920,dianaleano,5ba54cc26b0800000435a403,57f337b847030d0003357669,37.868349,-122.258907,37.8658423,-122.2552941,5.0,1550622483449,1550623235204,1550623257166,1550623276961,1550624514639,1550625364268
921,valeria,5bc8e2cf6b53a30004e6b6ac,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8709198,-122.2559784,5.0,1550620462184,1550621248954,1550621449901,1550622128588,1550622922242,1550623634262
922,dianaleano,5b7720291ecf6c0004908053,59ae4dd7681ad00004fb2db4,37.865645,-122.258901,37.8726025,-122.25382421874998,1.0,1550620448081,1550621582926,1550621733468,1550621998341,1550623324535,1550623370623
924,leonardocorrea,5bc8d80f6b53a30004e6b64b,5bc81af17a2ac90004e84b2d,37.8625925,-122.2590371,37.8681357,-122.2704982,5.0,1550619579976,1550620266315,1550620568144,1550621333602,1550622934964,1550623107160
925,leonardocorrea,57fe7e1efca05e00036d2764,576c4616a7a7598173045b24,37.872038,-122.267046,37.872637499999996,-122.26020703125,5.0,1550619017032,1550619996379,1550620041527,1550620886716,1550621420895,1550621836762
926,,5bcb8313b75b4f00041a3f43,57f337b847030d0003357669,37.868349,-122.258907,37.870019,-122.26861299999999,,1550618595457,None,None,None,None,1550621230899
927,estefania,5b6b7a3fb1f3cf00044340fa,576c4616a7a7598173045b28,37.869751,-122.26619,37.8640215,-122.2550799,5.0,1550617361001,1550619090675,1550619149185,1550619662401,None,1550619701613
928,leonardocorrea,5b19b88e81c42700048600b2,576c4616a7a7598173045b24,37.872038,-122.267046,37.8760227,-122.2588207,4.0,1550616869580,1550618568417,1550618619896,1550618743988,None,1550619519866
929,estefania,5ba1a8edef75350004331f68,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8642425,-122.25038671875,1.0,1550616480208,1550617709426,1550618319516,1550618391075,None,1550618618625
930,leonardocorrea,5c4fd780efff890004519ef5,576c4616a7a7598173045b28,37.869751,-122.26619,37.8646171,-122.2539092,,1550615501411,1550616095790,1550616466984,1550617807004,None,1550617979955
931,cristianmaldonado,5c0d975ca3b922000412aea1,59b748bf56778d00043665fe,37.867973,-122.258093,37.871590499999996,-122.26830659999999,,1550615219212,1550616083933,1550616095225,1550616735428,1550617859131,1550618201296
932,cristianmaldonado,5c4b9f57ccf0b9000466d837,589c1ea76147000004e8f095,37.867629,-122.259662,37.8703656,-122.26127449999998,5.0,1550614871079,1550615409585,1550615878792,1550616928737,1550617558765,1550617973723
933,leonardocorrea,5b7f3eec4753ff00044326f2,576c4616a7a7598173045b24,37.872038,-122.267046,37.8638973,-122.2539765,5.0,1550614605699,1550615522375,1550615561338,1550617297861,None,1550617797198
934,leonardocorrea,5b7c87ee849e46000479bcb4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8660765,-122.2495448,5.0,1550614303208,1550615771027,1550615893851,1550617208694,1550618672446,1550618841067
935,cristianmaldonado,5c0f0c1788068b000410970d,57f337b847030d0003357669,37.868349,-122.258907,37.8644254,-122.26486459999998,5.0,1550614285510,1550614490211,1550616234906,1550616428632,1550617676645,1550618490181
936,cristianmaldonado,5b99bbf05d732d0004a2d08c,5b787262176ef70004b82367,37.867979,-122.259891,37.8713242,-122.2540291,,1550613300379,1550614299251,1550614413791,1550614818841,1550616224201,1550616584825
937,leonardocorrea,59c982226501d2000474b9ba,58ac0a13e6acc80004bd5857,37.870441,-122.2665,37.8739025,-122.2581252,,1550612914478,1550614580913,1550614641997,1550615182836,1550616146103,1550616257290
938,dianaleano,5bd5f4cfa5c4b5000483d15c,57f337b847030d0003357669,37.868349,-122.258907,37.872574,-122.26074799999998,5.0,1550612194285,1550613023222,1550613253209,1550613404629,1550613822996,1550614859039
939,estefania,59eba29d33cb950004656410,576c4616a7a7598173045b28,37.869751,-122.26619,37.8720023,-122.2712579,,1550612142095,1550612693552,1550612922415,1550613674704,1550613964338,1550614250729
940,valeria,5a8f57d9ac358c0004d5af0e,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8714283,-122.25470120000001,,1550610870097,1550611200182,1550611595727,1550612227108,1550614186169,1550614518739
941,estefania,5bc3aaeb5966130004589e88,576c4616a7a7598173045b24,37.872038,-122.267046,37.872574,-122.26074799999998,5.0,1550610321605,1550611720155,1550611812509,1550612003721,1550612800049,1550613303485
942,valeria,5c53ee98f5d4c20004810001,576c4616a7a7598173045b28,37.869751,-122.26619,37.87521299999999,-122.2575147,5.0,1550610114393,1550610506054,1550610998932,1550611395377,1550612050721,1550612778075
943,dianaleano,5b46497a9ab6ae000442f00b,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.864202999999996,-122.25601299999998,,1550609630739,1550610015329,1550610276426,1550610402910,1550612192197,1550612644060
944,valeria,5c5bb1a73e6e5400048941d4,59b748bf56778d00043665fe,37.867973,-122.258093,37.874537,-122.26770699999999,5.0,1550609395663,1550609677086,1550609705528,1550610213874,1550611771321,1550611947940
945,,5b19b88e81c42700048600b2,589bef66de8f980004317df2,,,37.8760227,-122.2588207,5.0,1550607904103,None,None,None,None,1550607963485
946,valeria,5bc8e6086b53a30004e6b706,576c4616a7a7598173045b24,37.872038,-122.267046,37.8681913,-122.2505456,5.0,1550607287907,1550607885281,1550608458819,1550609281820,1550610520302,1550611715907
947,estefania,57cf029a2d821d00033af729,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.872574,-122.26074799999998,5.0,1550607211869,1550608283500,1550608486950,1550609525856,1550610313403,1550611766906
948,estefania,5b93280d2845150004a0c0c5,58a6615b4432ee00048187d3,37.872342,-122.268696,37.869867500000005,-122.26816015624999,,1550607034651,1550607260488,1550607327039,1550607709733,1550607860945,1550608203113
949,estefania,5aa2143cf37c2e00046f423d,576c4616a7a7598173045b24,37.872038,-122.267046,37.87257379999999,-122.260848,5.0,1550606071260,1550606712636,1550606946529,1550606969937,1550608211048,1550608299062
950,valeria,5b33af1c31142800043125a9,5c649081c999140003bcfceb,37.8694285,-122.2668364,37.873684700000005,-122.2578536,,1550605509399,1550605813065,1550606111307,1550606790325,1550607234716,1550607320663
951,estefania,5c54a09af5d4c2000481005b,576c4616a7a7598173045b28,37.869751,-122.26619,37.872574,-122.26074799999998,,1550604940414,1550605196048,1550605563009,1550605657799,1550606743926,1550607884345
952,dianaleano,5aefafe87fe32000040ab6a2,57f337b847030d0003357669,37.868349,-122.258907,37.8683099,-122.2534819,5.0,1550604448338,1550605639103,1550606125610,1550606911317,1550607407198,1550607781749
953,estefania,5c3161cb44edcc0004f3cb2f,5be1dddcbe2caa0004da6e51,37.867793,-122.270188,37.8720286,-122.26748819999999,,1550604258666,1550604684220,1550604756475,1550604986696,1550605663668,1550607235582
954,dianaleano,5c5c72df3e6e5400048946ab,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8675806,-122.2632384,,1550603995442,1550605416996,1550605472857,1550605629443,1550606674925,1550606901739
956,valeria,5b9ea2b18d33c60004d6e8fc,576c4616a7a7598173045b28,37.869751,-122.26619,37.8664256,-122.2506556,5.0,1550603262216,1550603660540,1550604157504,1550604430627,1550604965771,1550605027348
957,dianaleano,5b6c9daab1f3cf00044341a4,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8725358,-122.2557257,,1550603103452,1550603824161,1550603871177,1550604091143,1550606196297,1550606245383
958,valeria,5bc6a2f621815e0004464795,576c4616a7a7598173045b24,37.872038,-122.267046,37.8714283,-122.25470120000001,5.0,1550603059044,1550603234832,1550603415103,1550604547018,1550605797819,1550606054196
